PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
7961293	259292	1	0.4014423077	0.4014423077
7961295	259289	0.5	0.2408653846	0.1204326923
7961298	353164	1	0.5552283654	0.5552283654
7961300	9874	0.4	0.0412820513	0.0165128205
7961320	653247	0.25	0.0192692308	0.0048173077
7961339	4040	0.1333333333	0.7781804734	0.1037573964
7961365	54682	1	0.7309018568	0.7309018568
7961371	80824	1	0.6423076923	0.6423076923
7961381	2842	0.0277777778	0.3853846154	0.0107051282
7961386	55507	1	0.7411242604	0.7411242604
7961399	83445	1	0.8920940171	0.8920940171
7961418	171568	1	0.3096153846	0.3096153846
7961422	2904	0.1	0.7973474801	0.079734748
7961440	79887	1	0.8430288462	0.8430288462
7961455	2984	0.04	0.7590909091	0.0303636364
7961483	121504	1	0.3065559441	0.3065559441
7961489	51729	1	0.8377926421	0.8377926421
7961507	420	0.0075757576	0.7225961538	0.0054742133
7961514	4256	0.2857142857	0.7973474801	0.2278135657
7961524	121506	1	0.6299556213	0.6299556213
7961532	397	0.0071428571	0.6166153846	0.0044043956
7961540	85004	1	0.785042735	0.785042735
7961546	2059	0.8	0.7781804734	0.6225443787
7961569	8036	0.1666666667	0.140224359	0.0233707265
7961571	729025	1	0.8093076923	0.8093076923
7961580	55885	1	0.8080645161	0.8080645161
7961595	79785	1	0.7914148352	0.7914148352
7961604	89869	1	0.6350087413	0.6350087413
7961626	6579	0.4444444444	0.6312334218	0.2805481874
7961654	5965	0.875	0.8399408284	0.7349482249
7961673	2998	0.1351351351	0.8258241758	0.1115978616
7961693	3945	0.4	0.7225961538	0.2890384615
7961702	3764	0.2222222222	0.6837468983	0.1519437552
7961710	10060	1	0.7398008242	0.7398008242
7961755	6489	0.05	0.5780769231	0.0289038462
7961757	6489	0.15	0.6283444816	0.0942516722
7961767	9847	0.5454545455	0.8466783217	0.4618245391
7961798	6660	0.875	0.7641246684	0.6686090849
7961820	144360	1	0.4473214286	0.4473214286
7961829	586	0.0352112676	0.6166153846	0.0217118093
7961844	55259	1	0.7707692308	0.7707692308
7961865	3845	1	0.6936923077	0.6936923077
7961873	128387	1	0.164	0.164
7961875	160492	1	0.7707692308	0.7707692308
7961887	7170	0.0416666667	0.1910576923	0.0079607372
7961900	3709	0.6666666667	0.7590909091	0.5060606061
7961960	3431	0.2352941176	0.1032051282	0.0242835596
7961964	55726	1	0.8320804196	0.8320804196
7961983	51768	1	0.8217760181	0.8217760181
7962000	5744	0.0434782609	0.5937110187	0.0258135226
7962013	51290	1	0.6881868132	0.6881868132
7962029	341350	1	0.7225961538	0.7225961538
7962058	83857	1	0.8430288462	0.8430288462
7962085	10526	1	0.7225961538	0.7225961538
7962112	65981	1	0.7084276018	0.7084276018
7962139	144203	1	0.4817307692	0.4817307692
7962146	NA	0.0227272727	0.7225961538	0.0164226399
7962151	160518	1	0.7842128801	0.7842128801
7962183	100507855	1	0.7707692308	0.7707692308
7962185	196394	1	0.8946428571	0.8946428571
7962194	440093	1	0.2223372781	0.2223372781
7962199	84109	1	0.1624615385	0.1624615385
7962203	51067	1	0.8093076923	0.8093076923
7962212	5318	0.5	0.9099358974	0.4549679487
7962226	341359	1	0.8671153846	0.8671153846
7962238	54887	0.1666666667	0.0532051282	0.0088675214
7962242	2670	0.0769230769	0.1981538462	0.0152426036
7962250	144402	1	0.6670118343	0.6670118343
7962274	55605	1	0.8189423077	0.8189423077
7962312	225	0.01	0.8258241758	0.0082582418
7962327	114134	1	0.6249480249	0.6249480249
7962341	677807	1	0.1330769231	0.1330769231
7962349	283464	1	0.9152884615	0.9152884615
7962358	10138	1	0.7366096866	0.7366096866
7962367	85437	1	0.4817307692	0.4817307692
7962384	80070	1	0.6481468531	0.6481468531
7962427	83448	1	0.8296474359	0.8296474359
7962441	5756	0.0555555556	0.7065384615	0.0392521368
7962455	4753	0.1666666667	0.7225961538	0.1204326923
7962479	80205	1	0.1740384615	0.1740384615
7962481	440097	1	0.7570054945	0.7570054945
7962487	29127	0.6111111111	0.3737762238	0.2284188034
7962489	84725	1	0.2751201923	0.2751201923
7962499	9169	0.5	0.7136752137	0.3568376068
7962516	81539	1	0.7040680473	0.7040680473
7962537	54407	1	0.7040680473	0.7040680473
7962557	54602	1	0.0538461538	0.0538461538
7962559	55089	1	0.7193910256	0.7193910256
7962579	347902	1	0.7157142857	0.7157142857
7962590	79657	1	0.851431127	0.851431127
7962623	10411	0.5	0.3065559441	0.153277972
7962625	10411	1	0.6249480249	0.6249480249
7962659	51564	1	0.6234162896	0.6234162896
7962689	7421	0.4	0.8522928994	0.3409171598
7962703	1280	0.2307692308	0.5715449804	0.1318949955
7962760	29843	1	0.6423076923	0.6423076923
7962783	140461	1	0.6623798077	0.6623798077
7962792	121275	1	0.3853846154	0.3853846154
7962794	121274	1	0.7914148352	0.7914148352
7962804	3906	0.1176470588	0.7707692308	0.090678733
7962811	54934	1	0.6021634615	0.6021634615
7962827	677793	1	0.8478461538	0.8478461538
7962829	677794	1	0.377006689	0.377006689
7962831	904	0.0095238095	0.8152366864	0.0077641589
7962842	112	0.011627907	0.6800904977	0.007908029
7962869	9416	0.1	0.6423076923	0.0642307692
7962884	27289	1	0.7914148352	0.7914148352
7962895	51303	1	0.3612980769	0.3612980769
7962904	377	0.0149253731	0.6976790451	0.0104131201
7962918	7480	0.0714285714	0.7493589744	0.053525641
7962930	23109	1	0.7157142857	0.7157142857
7962935	5571	0.0869565217	0.7065384615	0.0614381271
7962951	8085	0.3846153846	0.7225961538	0.2779215976
7963009	121268	1	0.7982967033	0.7982967033
7963020	50846	1	0.8731370192	0.8731370192
7963024	55716	1	0.7411242604	0.7411242604
7963046	10376	1	0.3612980769	0.3612980769
7963054	7846	0.75	0.6592105263	0.4944078947
7963061	338761	1	0.8093076923	0.8093076923
7963064	10445	1	0.6958333333	0.6958333333
7963084	84070	1	0.6592105263	0.6592105263
7963092	91010	1	0.6744230769	0.6744230769
7963121	57701	1	0.6644562334	0.6644562334
7963134	57701	1	0.4014423077	0.4014423077
7963139	144233	1	0.6299556213	0.6299556213
7963142	23017	0.6666666667	0.835	0.5566666667
7963157	29127	0.6111111111	0.793438914	0.4848793363
7963174	91012	1	0.7309018568	0.7309018568
7963187	51474	1	0.7084276018	0.7084276018
7963203	121006	1	0.5973557692	0.5973557692
7963208	102724615	0.8125	0.1361538462	0.110625
7963212	4891	0.2285714286	0.6526674938	0.1491811414
7963233	102723812	0.3333333333	0.1032051282	0.0344017094
7963235	81566	1	0.8893491124	0.8893491124
7963244	7024	0.3	0.8533516484	0.2560054945
7963265	5463	0.25	0.4817307692	0.1204326923
7963280	57228	1	0.3890902367	0.3890902367
7963289	51411	1	0.6526674938	0.6526674938
7963304	1990	0.1	0.6423076923	0.0642307692
7963313	11226	1	0.6322716346	0.6322716346
7963333	144501	1	0.5720552885	0.5720552885
7963348	51365	0.75	0.0728506787	0.054638009
7963353	3887	0.05	0.6423076923	0.0321153846
7963359	3889	0.1428571429	0.3941433566	0.0563061938
7963366	3891	0.0526315789	0.5395384615	0.0283967611
7963375	3890	0.0588235294	0.5849587912	0.0344093407
7963386	3888	0.0666666667	0.785042735	0.0523361823
7963406	286887	1	0.2361111111	0.2361111111
7963410	286887	1	0.2833710407	0.2833710407
7963427	3852	0.2	0.6239085239	0.1247817048
7963438	112802	1	0.5709401709	0.5709401709
7963448	121391	1	0.501	0.501
7963459	9053	0.875	0.046978022	0.0411057692
7963471	319101	1	0.7914148352	0.7914148352
7963479	3849	0.0588235294	0.5100678733	0.0300039925
7963491	3848	0.125	0.5118389423	0.0639798678
7963502	374454	1	0.5839160839	0.5839160839
7963523	3850	0.75	0.5459615385	0.4094711538
7963534	3851	0.3333333333	0.5667420814	0.1889140271
7963555	196374	1	0.6715034965	0.6715034965
7963567	3856	0.2	0.4129120879	0.0825824176
7963575	1975	0.375	0.6744230769	0.2529086538
7963588	8905	0.1428571429	0.2752136752	0.0393162393
7963590	51380	1	0.7663898601	0.7663898601
7963614	3695	0.2	0.8296474359	0.1659294872
7963631	5916	0.3684210526	0.6517533937	0.2401196714
7963646	8086	0.3333333333	0.7707692308	0.2569230769
7963664	121340	1	0.3746794872	0.3746794872
7963670	7786	0.7142857143	0.7921794872	0.5658424908
7963698	11016	1	0.5620192308	0.5620192308
7963713	517	0.0080645161	0.5928994083	0.0047814468
7963721	57658	1	0.677027027	0.677027027
7963739	353135	1	0.0294871795	0.0294871795
7963741	23583	1	0.501	0.501
7963750	23468	1	0.6744230769	0.6744230769
7963760	4778	0.2083333333	0.677991453	0.1412482194
7963770	53831	1	0.6881868132	0.6881868132
7963774	25946	1	0.7606275304	0.7606275304
7963786	3678	0.2	0.7459057072	0.1491811414
7963817	121355	1	0.7493589744	0.7493589744
7963826	5502	0.0344827586	0.6644562334	0.0229122839
7963837	90070	1	0.6240384615	0.6240384615
7963851	9840	0.6	0.5980106101	0.358806366
7963865	283365	1	0.4954945055	0.4954945055
7963869	1911	1	0.6481468531	0.6481468531
7963878	100874143	1	0.0743076923	0.0743076923
7963880	3679	1	0.7298951049	0.7298951049
7963911	967	0.0317460317	0.8411199095	0.0267022193
7963923	84324	1	0.4587912088	0.4587912088
7963935	85406	1	0.79590301	0.79590301
7963946	4327	0.1428571429	0.6881868132	0.0983124019
7963970	6490	0.3846153846	0.835	0.3211538462
7963986	5872	0.2857142857	0.7006993007	0.2001998002
7963988	6601	1	0.7551455301	0.7551455301
7964021	10193	0.0171232877	0.7570054945	0.0129624229
7964033	283373	1	0.6131118881	0.6131118881
7964064	102723702	0.3333333333	0.5046703297	0.1682234432
7964076	10330	1	0.6166153846	0.6166153846
7964089	9924	0.2727272727	0.7982967033	0.2177172827
7964119	6773	0.75	0.7040680473	0.5280510355
7964142	319	0.0067567568	0.8602335165	0.0058123886
7964145	8914	1	0.7249480249	0.7249480249
7964177	4284	0.1666666667	0.7225961538	0.1204326923
7964183	27165	1	0.7627403846	0.7627403846
7964203	11176	1	0.7453193033	0.7453193033
7964234	506	0.0018214936	0.7309018568	0.0013313331
7964248	26789	1	0.6150769231	0.6150769231
7964250	10728	1	0.5138461538	0.5138461538
7964262	4666	0.1851851852	0.2223372781	0.04117357
7964271	5557	0.0285714286	0.7540133779	0.0215432394
7964285	121214	1	0.7322307692	0.7322307692
7964292	8608	0.0769230769	0.4624615385	0.0355739645
7964300	9880	0.125	0.7121237458	0.0890154682
7964303	6866	0.375	0.8174825175	0.3065559441
7964316	4640	0.4	0.7298951049	0.291958042
7964347	23306	1	0.7707692308	0.7707692308
7964360	6778	0.0864197531	0.6362481858	0.0549844111
7964388	56901	1	0.4129120879	0.4129120879
7964400	246329	1	0.7761217949	0.7761217949
7964413	22864	0.8888888889	0.6744230769	0.5994871795
7964436	64333	0.7777777778	0.7121237458	0.5538740245
7964460	1649	0.25	0.8093076923	0.2023269231
7964484	2583	0.1153846154	0.7225961538	0.0833764793
7964499	116986	1	0.7367647059	0.7367647059
7964522	1019	0.0003815338	0.793438914	0.0003027237
7964535	1594	0.5	0.6299556213	0.3149778107
7964548	4234	0.4	0.6881868132	0.2752747253
7964555	10677	1	0.7707692308	0.7707692308
7964575	63901	1	0.1548076923	0.1548076923
7964579	10106	0.010989011	0.7225961538	0.0079406171
7964592	407016	1	0.6936923077	0.6936923077
7964602	121227	1	0.7136752137	0.7136752137
7964627	253260	1	0.1981538462	0.1981538462
7964631	338811	1	0.5315649867	0.5315649867
7964640	284654	1	0.3334319527	0.3334319527
7964642	283416	1	0.8045673077	0.8045673077
7964646	57460	1	0.5577935223	0.5577935223
7964660	552	0.0048192771	0.8129206731	0.00391769
7964665	283417	1	0.6744230769	0.6744230769
7964675	57634	1	0.0743076923	0.0743076923
7964677	144577	1	0.8129206731	0.8129206731
7964687	115749	1	0.8217760181	0.8217760181
7964701	2799	0.0243902439	0.694588551	0.0169411842
7964736	100129940	0.75	0.7493589744	0.5620192308
7964739	84298	1	0.7957417582	0.7957417582
7964757	5937	0.25	0.6447552448	0.1611888112
7964759	23426	0.7272727273	0.8207264957	0.5968919969
7964787	3458	0.1428571429	0.7769851117	0.1109978731
7964795	55801	1	0.8893491124	0.8893491124
7964803	50616	0.4	0.5138461538	0.2055384615
7964810	56890	1	0.5980106101	0.5980106101
7964828	3921	0.1538461538	0.1932692308	0.0297337278
7964830	100379132	1	0.3211538462	0.3211538462
7964832	10476	1	0.6224358974	0.6224358974
7964834	1368	0.2142857143	0.8080645161	0.173156682
7964846	376132	1	0.8028846154	0.8028846154
7964852	144453	1	0.758337469	0.758337469
7964872	5787	0.7777777778	0.8694652908	0.6762507817
7964907	5801	0.3333333333	0.6702341137	0.2234113712
7964927	7103	0.5	0.6875384615	0.3437692308
7913976	253827	1	0.1486153846	0.1486153846
7913978	54707	1	0.6166153846	0.6166153846
7913990	63906	1	0.7781804734	0.7781804734
7914000	8431	0.0303030303	0.5558431953	0.0168437332
7914003	126695	1	0.7225961538	0.7225961538
7914021	6548	0.05	0.7225961538	0.0361298077
7914038	1983	0.5	0.2181538462	0.1090769231
7914042	9064	0.2857142857	0.7658284024	0.218808115
7914075	8547	0.1666666667	0.5505494505	0.0917582418
7914084	388611	1	0.8081129808	0.8081129808
7914094	10163	1	0.8893491124	0.8893491124
7914103	27245	0.0425531915	0.7519699812	0.0319987226
7914112	2268	0.8	0.6215880893	0.4972704715
7914127	2537	0.0638297872	0.6299556213	0.0402099333
7914137	147687	1	0.2423076923	0.2423076923
7914139	5511	0.1111111111	0.3941433566	0.0437937063
7914141	6118	0.25	0.5864548495	0.1466137124
7914153	2140	0.5	0.7136752137	0.3568376068
7914184	5724	0.5	0.4398411371	0.2199205686
7914194	22826	0.1666666667	0.5780769231	0.0963461538
7914200	6775	0.1666666667	0.0562937063	0.0093822844
7914202	85028	0.25	0.6193681319	0.154842033
7914212	677838	0.25	0.7707692308	0.1926923077
7914214	677825	0.25	0.7692307692	0.1923076923
7914216	692073	0.25	0.4624615385	0.1156153846
7914218	6883	0.4285714286	0.4817307692	0.206456044
7914232	399474	1	0.4963286713	0.4963286713
7914235	6429	0.0416666667	0.6299556213	0.0262481509
7914245	51102	1	0.8080645161	0.8080645161
7914260	4146	0.0263157895	0.5780769231	0.0152125506
7914270	7805	0.125	0.6299556213	0.0787444527
7914282	9672	0.0322580645	0.573489011	0.0184996455
7914296	9698	0.25	0.6976790451	0.1744197613
7914334	9410	0.0666666667	0.7882867133	0.0525524476
7914350	347735	1	0.2312307692	0.2312307692
7914354	553115	1	0.7225961538	0.7225961538
7914361	1307	0.0714285714	0.5780769231	0.0412912088
7914433	576	0.0147420147	0.7989681051	0.0117783996
7914467	90853	1	0.5647877984	0.5647877984
7914489	8073	0.5	0.835	0.4175
7914500	56063	1	0.6021634615	0.6021634615
7914530	55108	1	0.6670118343	0.6670118343
7914550	653121	1	0.2752747253	0.2752747253
7914557	81493	1	0.2408653846	0.2408653846
7914563	8565	0.3333333333	0.7225961538	0.2408653846
7914580	252995	1	0.7527043269	0.7527043269
7914603	127544	1	0.6744230769	0.6744230769
7914617	204	0.0211267606	0.7540133779	0.0159298601
7914630	55223	1	0.7084276018	0.7084276018
7914643	127550	1	0.7040680473	0.7040680473
7914648	1912	1	0.6644562334	0.6644562334
7914665	55315	0.75	0.0774038462	0.0580528846
7914667	114784	1	0.7435409699	0.7435409699
7914750	113444	1	0.6299556213	0.6299556213
7914758	58512	1	0.8522928994	0.8522928994
7914764	9204	1	0.4607859532	0.4607859532
7914791	6421	0.2222222222	0.7590909091	0.1686868687
7914809	79932	1	0.6155448718	0.6155448718
7914834	5690	0.1428571429	0.5161401099	0.0737343014
7914847	127703	1	0.7781804734	0.7781804734
7914851	63967	1	0.6958333333	0.6958333333
7914878	63967	1	0.3065559441	0.3065559441
7914880	1296	0.1363636364	0.7225961538	0.0985358392
7914898	55194	1	0.521875	0.521875
7914904	83931	1	0.7905325444	0.7905325444
7914917	84967	1	0.6808608059	0.6808608059
7914923	127700	1	0.8430288462	0.8430288462
7914940	64960	1	0.9634615385	0.9634615385
7914950	1441	0.1428571429	0.7641246684	0.1091606669
7914974	2899	0.0303030303	0.8853430353	0.0268285768
7914996	64769	1	0.7340659341	0.7340659341
7915008	79753	1	0.7707692308	0.7707692308
7915015	29889	0.25	0.8620445344	0.2155111336
7915032	284654	1	0.6924879808	0.6924879808
7915045	54955	1	0.6744230769	0.6744230769
7915056	284656	0.6666666667	0.6155448718	0.4103632479
7915078	284656	0.6666666667	0.5928994083	0.3952662722
7915084	79693	1	0.5577935223	0.5577935223
7915091	4520	0.1666666667	0.7432417582	0.1238736264
7915101	3633	0.7777777778	0.7641246684	0.5943191866
7915130	10946	1	0.6644562334	0.6644562334
7915147	2275	0.5	0.6924879808	0.3462439904
7915156	5453	0.023255814	0.7322307692	0.0170286225
7915160	64121	1	0.7459057072	0.7459057072
7915170	26292	1	0.5255244755	0.5255244755
7915178	81025	1	0.5780769231	0.5780769231
7915198	246213	1	0.2064102564	0.2064102564
7915200	7135	0.0384615385	0.1486153846	0.0057159763
7915202	577	0.0036363636	0.2046474359	0.0007441725
7915207	8761	0.8571428571	0.7707692308	0.6606593407
7915227	677834	1	0.6551538462	0.6551538462
7915229	26508	1	0.7617081448	0.7617081448
7915245	51440	1	0.6881868132	0.6881868132
7915252	353500	0.3333333333	0.6252136752	0.2084045584
7915257	64064	1	0.8152366864	0.8152366864
7915261	54802	1	0.7386538462	0.7386538462
7915275	375341	0.5	0.1098461538	0.0549230769
7915277	4610	1	0.4607859532	0.4607859532
7915284	65059	0.5	0.6480769231	0.3240384615
7915286	5538	0.1333333333	0.835	0.1113333333
7915297	1298	0.1034482759	0.5100678733	0.0527656421
7915329	57172	1	0.1032051282	0.1032051282
7915333	9783	0.2	0.6423076923	0.1284615385
7915345	4802	0.2608695652	0.4587912088	0.1196846632
7915351	200172	1	0.6193681319	0.6193681319
7915363	22955	0.9444444444	0.8430288462	0.7961939103
7915392	59269	1	0.7121237458	0.7121237458
7915404	2980	0.0285714286	0.6670118343	0.019057481
7915408	22887	0.875	0.7379705401	0.6457242226
7915425	84217	0.6666666667	0.835	0.5566666667
7915435	149461	1	0.7148263027	0.7148263027
7915444	64175	1	0.5905086849	0.5905086849
7915468	374969	1	0.4446745562	0.4446745562
7915472	6513	0.0714285714	0.8637931034	0.0616995074
7915485	10969	0.6666666667	0.8152366864	0.5434911243
7915500	149466	1	0.6702341137	0.6702341137
7915504	64834	0.7142857143	0.9302387268	0.6644562334
7915516	112950	1	0.8122507123	0.8122507123
7915543	6536	0.2105263158	0.6131118881	0.129076187
7915563	6632	1	0.359775641	0.359775641
7915567	79033	1	0.7493589744	0.7493589744
7915578	79639	1	0.76510181	0.76510181
7915594	6210	0.6666666667	0.2704326923	0.1802884615
7915598	266675	1	0.8296474359	0.8296474359
7915609	343521	1	0.5734615385	0.5734615385
7915612	8643	0.25	0.4379370629	0.1094842657
7915614	8643	0.5	0.6322716346	0.3161358173
7915659	79654	1	0.7426682692	0.7426682692
7915682	57643	1	0.8217760181	0.8217760181
7915695	4595	0.9230769231	0.7411242604	0.6841147019
7915718	10420	1	0.76510181	0.76510181
7915733	5052	0.5714285714	0.8831730769	0.5046703297
7915743	149483	1	0.6881868132	0.6881868132
7915758	60313	0.6	0.8028846154	0.4817307692
7915775	3652	0.3333333333	0.6166153846	0.2055384615
7915787	8503	0.75	0.5709401709	0.4282051282
7915801	55624	1	0.7309018568	0.7309018568
7915827	10489	1	0.7411242604	0.7411242604
7915846	8569	0.5	0.6881868132	0.3440934066
7915861	148932	1	0.8080645161	0.8080645161
7915882	9813	0.0909090909	0.8072245322	0.0733840484
7915896	163720	1	0.2141025641	0.2141025641
7915902	1579	0.1666666667	0.4379370629	0.0729895105
7915910	10158	1	0.7381656805	0.7381656805
7915919	6886	0.7142857143	0.6670118343	0.4764370245
7915926	6491	0.5333333333	0.7882867133	0.4204195804
7915949	388630	1	0.3372115385	0.3372115385
7915955	54558	1	0.7769851117	0.7769851117
7915971	84871	1	0.6312334218	0.6312334218
7915982	79656	1	0.6537774725	0.6537774725
7915991	63950	1	0.6906153846	0.6906153846
7915995	11124	1	0.744493007	0.744493007
7916022	6187	0.25	0.1694444444	0.0423611111
7916024	22996	0.9090909091	0.6569055944	0.597186904
7916045	2060	0.3	0.6800904977	0.2040271493
7916077	4898	0.1111111111	0.5928994083	0.065877712
7916112	5865	0.0909090909	0.6193681319	0.0563061938
7916130	112970	1	0.7540133779	0.7540133779
7916135	200014	1	0.6800904977	0.6800904977
7916185	23318	1	0.6764729951	0.6764729951
7916219	65260	1	0.8207264957	0.8207264957
7916225	6207	0.2222222222	0.2391346154	0.0531410256
7916229	55268	0.5	0.4929338104	0.2464669052
7916246	85403	1	0.1238461538	0.1238461538
7916248	6512	0.1666666667	0.5647877984	0.0941312997
7916262	54987	1	0.7515024038	0.7515024038
7916274	4116	0.1	0.6066239316	0.0606623932
7916282	7804	0.2380952381	0.7707692308	0.1835164835
7916304	148979	1	0.6193681319	0.6193681319
7916316	55706	1	0.6936923077	0.6936923077
7916343	54432	1	0.7973474801	0.7973474801
7916356	51668	1	0.7136752137	0.7136752137
7916364	388633	1	0.7225961538	0.7225961538
7916372	9528	0.4	0.8152366864	0.3260946746
7916384	200008	1	0.3568376068	0.3568376068
7916393	606495	1	0.4651193634	0.4651193634
7916403	23648	1	0.7065384615	0.7065384615
7916412	338094	1	0.4872307692	0.4872307692
7916422	25973	1	0.7040680473	0.7040680473
7916432	1718	0.5	0.7781804734	0.3890902367
7916443	23358	1	0.8004142012	0.8004142012
7916489	5314	0.0740740741	0.1032051282	0.0076448243
7916491	10908	1	0.4644230769	0.4644230769
7916506	199920	1	0.7322307692	0.7322307692
7916526	732	0.0364963504	0.7493589744	0.0273488677
7916541	1600	0.5	0.6350087413	0.3175043706
7916562	3178	0.2307692308	0.0385531136	0.0088968724
7916568	23208	1	0.1486153846	0.1486153846
7916570	115209	1	0.7432417582	0.7432417582
7916584	4070	0.0117647059	0.6924879808	0.0081469174
7916590	204	0.0211267606	0.7641246684	0.0161434789
7916592	114803	1	0.7466826923	0.7466826923
7916616	1573	0.1538461538	0.6606593407	0.1016398986
7916629	127795	1	0.5928994083	0.5928994083
7916643	83941	1	0.7590909091	0.7590909091
7916654	163782	1	0.8199672668	0.8199672668
7916667	634	0.0444444444	0.0743076923	0.0033025641
7916669	85440	0.8	0.8391439206	0.6713151365
7916743	22903	0.625	0.1076923077	0.0673076923
7916747	3716	0.6	0.8946428571	0.5367857143
7916777	406893	1	0.7799450549	0.7799450549
7916783	1130	0.1666666667	0.1486153846	0.0247692308
7916785	10022	1	0.677991453	0.677991453
7916789	79819	1	0.7781804734	0.7781804734
7916808	23169	0.3333333333	0.7322307692	0.2440769231
7916822	400757	1	0.6936923077	0.6936923077
7916836	26135	1	0.8758741259	0.8758741259
7916843	55970	1	0.9634615385	0.9634615385
7916853	9077	0.6666666667	0.7309018568	0.4872679045
7916862	79971	1	0.7570054945	0.7570054945
7916880	6201	0.2	0.1934294872	0.0386858974
7916882	6121	0.4	0.7707692308	0.3083076923
7916898	55635	1	0.9099358974	0.9099358974
7916910	55631	0.6666666667	0.7761217949	0.5174145299
7916928	81573	1	0.6423076923	0.6423076923
7916944	5733	0.0333333333	0.3260946746	0.0108698225
7916969	9406	1	0.6537774725	0.6537774725
7916984	406962	1	0.501	0.501
7916986	257194	1	0.5818858561	0.5818858561
7917004	127255	0.8	0.9634615385	0.7707692308
7917008	127255	1	0.7284709193	0.7284709193
7917019	127254	1	0.7065384615	0.7065384615
7917037	1429	0.2941176471	0.835	0.2455882353
7917052	204962	1	0.6423076923	0.6423076923
7917080	1743	1	0.4249198718	0.4249198718
7917082	127247	1	0.8920940171	0.8920940171
7917088	10026	1	0.8221611722	0.8221611722
7917103	26009	1	0.8076495726	0.8076495726
7917120	23032	0.75	0.8080645161	0.6060483871
7917148	64853	1	0.5138461538	0.5138461538
7917151	374987	1	0.6744230769	0.6744230769
7917156	8880	0.4	0.6423076923	0.2569230769
7917182	64123	1	0.7225961538	0.7225961538
7917199	79739	1	0.5100678733	0.5100678733
7917232	2787	0.5	0.6234162896	0.3117081448
7917240	1486	0.3333333333	0.7570054945	0.2523351648
7917255	117178	1	0.6881868132	0.6881868132
7917276	23566	1	0.7570054945	0.7570054945
7917283	255231	1	0.7519699812	0.7519699812
7917304	55283	1	0.6423076923	0.6423076923
7917322	84144	1	0.7348435463	0.7348435463
7917331	148423	1	0.6936923077	0.6936923077
7917338	8915	0.2	0.7641246684	0.1528249337
7917347	23576	1	0.8258241758	0.8258241758
7917359	54680	1	0.8028846154	0.8028846154
7917370	255631	1	0.6060483871	0.6060483871
7917431	6334	0.2	0.0990769231	0.0198153846
7917433	57489	1	0.8478461538	0.8478461538
7917455	9403	0.0833333333	0.8602335165	0.0716861264
7917468	54414	1	0.3096153846	0.3096153846
7917470	7189	0.4	0.1688811189	0.0675524476
7917482	56267	1	0.5445652174	0.5445652174
7917503	2635	0.0454545455	0.7322307692	0.0332832168
7917514	140733	1	0.1733846154	0.1733846154
7917516	2633	0.1111111111	0.2797146402	0.0310794045
7917528	10728	1	0.6428321678	0.6428321678
7917530	2634	0.0833333333	0.6166153846	0.0513846154
7917532	2634	0.0833333333	0.7973474801	0.0664456233
7917548	388646	1	0.5905086849	0.5905086849
7917561	115361	1	0.540478424	0.540478424
7917576	115362	1	0.8296474359	0.8296474359
7917593	492303	1	0.2890384615	0.2890384615
7917597	23450	1	0.0743076923	0.0743076923
7917599	343472	1	0.7493589744	0.7493589744
7917604	84146	1	0.7411242604	0.7411242604
7917612	164045	1	0.5709401709	0.5709401709
7917634	164045	0.5	0.6551538462	0.3275769231
7917647	80335	1	0.3214160839	0.3214160839
7964937	196441	1	0.6764588859	0.6764588859
7964979	23195	1	0.1238461538	0.1238461538
7964983	57446	0.3076923077	0.0285953177	0.0087985593
7964987	3747	0.5	0.8564102564	0.4282051282
7964997	84698	1	0.7136752137	0.7136752137
7965022	11103	1	0.5667420814	0.5667420814
7965036	100379250	1	0.3403846154	0.3403846154
7965040	22822	1	0.5720552885	0.5720552885
7965048	4673	1	0.7340659341	0.7340659341
7965060	79738	1	0.6526674938	0.6526674938
7965064	114882	1	0.7828125	0.7828125
7965090	1466	0.1333333333	0.6423076923	0.0856410256
7965094	144455	1	0.7842128801	0.7842128801
7965112	5074	0.0192307692	0.6623798077	0.0127380732
7965123	4659	0.3448275862	0.7386538462	0.2547082228
7965152	6154	0.1428571429	0.4715811966	0.0673687424
7965156	8825	0.6666666667	0.7493589744	0.4995726496
7965166	8499	0.3823529412	0.822467167	0.3144727403
7965200	29080	0.1428571429	0.6423076923	0.0917582418
7965206	55117	1	0.8320804196	0.8320804196
7965231	25834	1	0.5352564103	0.5352564103
7965249	160419	0.8	0.8207264957	0.6565811966
7965264	80184	1	0.8105311355	0.8105311355
7965322	4254	0.25	0.6744230769	0.1686057692
7965335	1848	0.25	0.8463757396	0.2115939349
7965343	282809	1	0.7811850312	0.7811850312
7965357	8693	0.5	0.2312307692	0.1156153846
7965359	490	0.0111111111	0.7914148352	0.0087934982
7965384	196477	1	0.7322307692	0.7322307692
7965403	4060	0.0416666667	0.8522928994	0.0355122041
7965410	1634	0.2058823529	0.7225961538	0.1487697964
7965423	694	0.0068027211	0.8430288462	0.0057348901
7965431	574016	1	0.5505494505	0.5505494505
7965436	8411	0.2222222222	0.7432417582	0.1651648352
7965467	6171	0.1538461538	0.3351170569	0.0515564703
7965471	7334	0.1428571429	0.6423076923	0.0917582418
7965480	5223	0.0769230769	0.1286298077	0.0098946006
7965486	51134	1	0.6423076923	0.6423076923
7965508	10412	1	0.6603846154	0.6603846154
7965510	57458	1	0.5161401099	0.5161401099
